Identificador do processo de viagem ,Sequência Trecho,Origem - Data,Origem - País,Origem - UF,Origem - Cidade,Destino - Data,Destino - País,Destino - UF,Destino - Cidade,Meio de transporte,Número Diárias,Missao?
13528773,1,20170205,Brasil,Distrito Federal,Brasília,20170207,Brasil,São Paulo,São Paulo,Aéreo,2.00,"Sim
"
13528783,2,20170215,Brasil,Bahia,Salvador,20170216,Brasil,Bahia,Santo Estevão,Rodoviário,1.00,"Sim
"
13528783,1,20170215,Brasil,Distrito Federal,Brasília,20170215,Brasil,Bahia,Salvador,Aéreo,0.00,"Não
"
13528783,3,20170216,Brasil,Bahia,Santo Estevão,20170217,Brasil,Bahia,Salvador,Rodoviário,1.00,"Não
"
13528783,4,20170217,Brasil,Bahia,Salvador,20170217,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Não
"
13528784,1,20170215,Brasil,São Paulo,Ribeirão Preto,20170215,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Sim
"
13528784,2,20170215,Brasil,Distrito Federal,Brasília,20170215,Brasil,São Paulo,Ribeirão Preto,Aéreo,0.00,"Não
"
13528786,2,20170504,Brasil,Rio Grande do Sul,Porto Alegre,20170504,Brasil,Rio de Janeiro,Rio de Janeiro,Aéreo,0.00,"Não
"
13528786,1,20170502,Brasil,Rio de Janeiro,Rio de Janeiro,20170504,Brasil,Rio Grande do Sul,Porto Alegre,Aéreo,2.00,"Sim
"
13528794,1,20170207,Brasil,São Paulo,São Paulo,20170208,Colômbia,,Bogotá,Aéreo,0.00,"Sim
"
13528797,2,20170217,Brasil,Rondônia,Porto Velho,20170217,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Não
"
13528797,1,20170216,Brasil,Distrito Federal,Brasília,20170217,Brasil,Rondônia,Porto Velho,Aéreo,1.00,"Sim
"
13528804,1,20170215,Brasil,Goiás,Goiânia,20170216,Brasil,Distrito Federal,Brasília,Aéreo,1.00,"Sim
"
13528804,2,20170216,Brasil,Distrito Federal,Brasília,20170216,Brasil,Goiás,Goiânia,Aéreo,0.00,"Não
"
13528806,2,20170217,Brasil,Rio Grande do Sul,Porto Alegre,20170217,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Não
"
13528806,1,20170215,Brasil,Distrito Federal,Brasília,20170217,Brasil,Rio Grande do Sul,Porto Alegre,Aéreo,2.00,"Sim
"
13528808,1,20170214,Brasil,São Paulo,São Paulo,20170215,Brasil,Distrito Federal,Brasília,Aéreo,1.00,"Sim
"
13528808,2,20170215,Brasil,Distrito Federal,Brasília,20170215,Brasil,São Paulo,São Paulo,Aéreo,0.00,"Não
"
13528811,1,20170212,Brasil,Goiás,Goiânia,20170218,Brasil,Sergipe,Aracaju,Aéreo,6.00,"Sim
"
13528811,2,20170218,Brasil,Sergipe,Aracaju,20170218,Brasil,Goiás,Goiânia,Aéreo,0.00,"Não
"
13528814,3,20170207,Brasil,Minas Gerais,Lavras,20170208,Brasil,Minas Gerais,Belo Horizonte,Rodoviário,0.00,"Não
"
13528814,2,20170205,Brasil,Minas Gerais,Belo Horizonte,20170207,Brasil,Minas Gerais,Lavras,Rodoviário,2.00,"Sim
"
13528814,4,20170208,Brasil,Minas Gerais,Belo Horizonte,20170208,Brasil,Sergipe,Aracaju,Aéreo,0.00,"Não
"
13528814,1,20170205,Brasil,Sergipe,Aracaju,20170205,Brasil,Minas Gerais,Belo Horizonte,Aéreo,0.00,"Não
"
13528816,1,20170214,Brasil,Pernambuco,Recife,20170216,Brasil,Distrito Federal,Brasília,Aéreo,2.00,"Sim
"
13528816,2,20170216,Brasil,Distrito Federal,Brasília,20170216,Brasil,Pernambuco,Recife,Aéreo,0.00,"Não
"
13528818,1,20170219,Brasil,Distrito Federal,Brasília,20170223,Brasil,Rio de Janeiro,Rio de Janeiro,Aéreo,4.00,"Sim
"
13528818,2,20170223,Brasil,Rio de Janeiro,Rio de Janeiro,20170223,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Não
"
13528819,2,20170320,Brasil,Distrito Federal,Brasília,20170320,Bolívia,,Santa Cruz de la Sierra,Aéreo,0.00,"Não
"
13528819,1,20170204,Bolívia,,Santa Cruz de la Sierra,20170320,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Sim
"
13528822,2,20170215,Brasil,Distrito Federal,Brasília,20170215,Brasil,Tocantins,Palmas,Aéreo,0.00,"Não
"
13528822,1,20170214,Brasil,Tocantins,Palmas,20170215,Brasil,Distrito Federal,Brasília,Aéreo,1.00,"Sim
"
13528825,2,20170215,Brasil,Distrito Federal,Brasília,20170215,Brasil,Rio de Janeiro,Rio de Janeiro,Aéreo,0.00,"Não
"
13528825,1,20170214,Brasil,Rio de Janeiro,Rio de Janeiro,20170215,Brasil,Distrito Federal,Brasília,Aéreo,1.00,"Sim
"
13528826,1,20170203,Brasil,Goiás,Goiânia,20170220,Chile,,Santiago,Aéreo,8.00,"Sim
"
13528826,2,20170220,Chile,,Santiago,20170220,Brasil,Goiás,Goiânia,Aéreo,0.00,"Não
"
13528829,1,20170220,Brasil,São Paulo,Campinas,20170221,Brasil,Distrito Federal,Brasília,Aéreo,1.00,"Sim
"
13528829,2,20170221,Brasil,Distrito Federal,Brasília,20170221,Brasil,São Paulo,Campinas,Aéreo,0.00,"Não
"
13528833,2,20170216,Brasil,Distrito Federal,Brasília,20170216,Brasil,Rio de Janeiro,Rio de Janeiro,Aéreo,0.00,"Não
"
13528833,1,20170214,Brasil,Rio de Janeiro,Rio de Janeiro,20170216,Brasil,Distrito Federal,Brasília,Aéreo,2.00,"Sim
"
13528837,1,20170207,Brasil,Santa Catarina,Navegantes,20170208,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Sim
"
13528839,1,20170214,Brasil,Alagoas,Maceió,20170216,Brasil,Distrito Federal,Brasília,Aéreo,2.00,"Sim
"
13528839,2,20170216,Brasil,Distrito Federal,Brasília,20170217,Brasil,Alagoas,Maceió,Aéreo,1.00,"Não
"
13528841,4,20170723,Brasil,São Paulo,São Paulo,20171019,Brasil,Rio de Janeiro,Rio de Janeiro,Aéreo,0.00,"Sim
"
13528841,1,20170212,Brasil,São Paulo,São Paulo,20170511,Brasil,Rio de Janeiro,Rio de Janeiro,Aéreo,0.00,"Sim
"
13528841,3,20170511,Brasil,São Paulo,São Paulo,20170723,Brasil,São Paulo,São Paulo,Inválido,0.00,"Não
"
13528841,5,20171019,Brasil,Rio de Janeiro,Rio de Janeiro,20171019,Brasil,São Paulo,São Paulo,Aéreo,0.00,"Não
"
13528841,2,20170511,Brasil,Rio de Janeiro,Rio de Janeiro,20170511,Brasil,São Paulo,São Paulo,Aéreo,0.00,"Não
"
13528842,1,20170215,Brasil,Distrito Federal,Brasília,20170217,Brasil,Rio de Janeiro,Rio de Janeiro,Aéreo,2.00,"Sim
"
13528842,2,20170217,Brasil,Rio de Janeiro,Rio de Janeiro,20170217,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Não
"
13528843,2,20170224,Brasil,São Paulo,São Paulo,20170224,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Não
"
13528843,1,20170222,Brasil,Distrito Federal,Brasília,20170224,Brasil,São Paulo,São Paulo,Aéreo,2.00,"Sim
"
13528857,1,20170213,Brasil,São Paulo,São Paulo,20170215,Brasil,Distrito Federal,Brasília,Aéreo,2.00,"Sim
"
13528857,2,20170215,Brasil,Distrito Federal,Brasília,20170215,Brasil,São Paulo,São Paulo,Aéreo,0.00,"Não
"
13528864,2,20170215,Brasil,Minas Gerais,Belo Horizonte,20170215,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Não
"
13528864,1,20170213,Brasil,Distrito Federal,Brasília,20170215,Brasil,Minas Gerais,Belo Horizonte,Aéreo,2.00,"Sim
"
13528867,3,20170222,Brasil,Ceará,Fortaleza,20170222,Brasil,São Paulo,Guarulhos,Aéreo,0.00,"Não
"
13528867,4,20170222,Brasil,São Paulo,Guarulhos,20170222,Brasil,São Paulo,São José dos Campos,Rodoviário,0.00,"Não
"
13528867,1,20170218,Brasil,São Paulo,São José dos Campos,20170218,Brasil,São Paulo,Guarulhos,Rodoviário,0.00,"Não
"
13528867,2,20170218,Brasil,São Paulo,Guarulhos,20170222,Brasil,Ceará,Fortaleza,Aéreo,4.00,"Sim
"
13528870,1,20170208,Brasil,Distrito Federal,Brasília,20170210,Brasil,Santa Catarina,Florianópolis,Aéreo,2.00,"Sim
"
13528870,2,20170210,Brasil,Santa Catarina,Florianópolis,20170210,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Não
"
13528873,2,20170217,Brasil,Ceará,Fortaleza,20170218,Brasil,Paraíba,Campina Grande,Aéreo,1.00,"Não
"
13528873,1,20170212,Brasil,Paraíba,Campina Grande,20170217,Brasil,Ceará,Fortaleza,Aéreo,5.00,"Sim
"
13528882,4,20170215,Brasil,Rio Grande do Sul,Porto Alegre,20170215,Brasil,Rio de Janeiro,Rio de Janeiro,Aéreo,0.00,"Não
"
13528882,3,20170215,Brasil,Rio Grande do Sul,Canoas,20170215,Brasil,Rio Grande do Sul,Porto Alegre,Rodoviário,0.00,"Não
"
13528882,2,20170215,Brasil,Rio Grande do Sul,Porto Alegre,20170215,Brasil,Rio Grande do Sul,Canoas,Rodoviário,0.00,"Sim
"
13528882,1,20170215,Brasil,Rio de Janeiro,Rio de Janeiro,20170215,Brasil,Rio Grande do Sul,Porto Alegre,Aéreo,0.00,"Não
"
13528884,1,20170214,Brasil,Rio Grande do Norte,Natal,20170216,Brasil,Distrito Federal,Brasília,Aéreo,2.00,"Sim
"
13528884,2,20170216,Brasil,Distrito Federal,Brasília,20170216,Brasil,Rio Grande do Norte,Natal,Aéreo,0.00,"Não
"
13528889,2,20170505,Brasil,Rio Grande do Sul,Porto Alegre,20170505,Brasil,São Paulo,São Paulo,Aéreo,0.00,"Não
"
13528889,1,20170502,Brasil,São Paulo,São Paulo,20170505,Brasil,Rio Grande do Sul,Porto Alegre,Aéreo,3.00,"Sim
"
13528893,2,20170304,Itália,,Roma,20170305,Brasil,Distrito Federal,Brasília,Aéreo,1.00,"Não
"
13528893,1,20170225,Brasil,Distrito Federal,Brasília,20170304,Itália,,Roma,Aéreo,6.00,"Sim
"
13528894,1,20170211,Brasil,Distrito Federal,Brasília,20170217,Bélgica,,Bruxelas,Aéreo,5.00,"Sim
"
13528894,2,20170217,Bélgica,,Bruxelas,20170217,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Não
"
13528897,2,20170219,Brasil,Pernambuco,Recife,20170223,Brasil,Rio de Janeiro,Rio de Janeiro,Aéreo,4.00,"Sim
"
13528897,1,20170219,Brasil,Pernambuco,Paulista,20170219,Brasil,Pernambuco,Recife,Rodoviário,0.00,"Não
"
13528897,3,20170223,Brasil,Rio de Janeiro,Rio de Janeiro,20170223,Brasil,Pernambuco,Recife,Aéreo,0.00,"Não
"
13528897,4,20170223,Brasil,Pernambuco,Recife,20170223,Brasil,Pernambuco,Paulista,Rodoviário,0.00,"Não
"
13528898,2,20170301,Brasil,Bahia,Salvador,20170304,Brasil,Bahia,Alagoinhas,Rodoviário,3.00,"Sim
"
13528898,1,20170301,Brasil,Rio de Janeiro,Rio de Janeiro,20170301,Brasil,Bahia,Salvador,Aéreo,0.00,"Não
"
13528898,3,20170304,Brasil,Bahia,Alagoinhas,20170304,Brasil,Bahia,Salvador,Rodoviário,0.00,"Não
"
13528898,4,20170304,Brasil,Bahia,Salvador,20170304,Brasil,Rio de Janeiro,Rio de Janeiro,Aéreo,0.00,"Não
"
13528899,2,20170216,Brasil,Distrito Federal,Brasília,20170216,Brasil,Amazonas,Manaus,Aéreo,0.00,"Não
"
13528899,1,20170214,Brasil,Amazonas,Manaus,20170216,Brasil,Distrito Federal,Brasília,Aéreo,2.00,"Sim
"
13528903,1,20170214,Brasil,Pernambuco,Recife,20170215,Brasil,Distrito Federal,Brasília,Aéreo,1.00,"Sim
"
13528903,2,20170215,Brasil,Distrito Federal,Brasília,20170215,Brasil,Pernambuco,Recife,Aéreo,0.00,"Não
"
13528904,1,20170212,Brasil,Distrito Federal,Brasília,20170217,Brasil,Rio de Janeiro,Rio de Janeiro,Aéreo,0.00,"Sim
"
13528904,2,20170217,Brasil,Rio de Janeiro,Rio de Janeiro,20170217,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Não
"
13528907,3,20170220,Brasil,São Paulo,São Paulo,20170220,Brasil,Minas Gerais,Belo Horizonte,Aéreo,0.00,"Não
"
13528907,1,20170213,Brasil,Minas Gerais,Belo Horizonte,20170215,Brasil,Distrito Federal,Brasília,Aéreo,2.00,"Sim
"
13528907,2,20170215,Brasil,Distrito Federal,Brasília,20170220,Brasil,São Paulo,São Paulo,Aéreo,0.00,"Não
"
13528909,1,20170214,Brasil,Espírito Santo,Vitória,20170215,Brasil,Distrito Federal,Brasília,Aéreo,1.00,"Sim
"
13528909,2,20170215,Brasil,Distrito Federal,Brasília,20170215,Brasil,Espírito Santo,Vitória,Aéreo,0.00,"Não
"
13528913,1,20170214,Brasil,Maranhão,São Luís,20170216,Brasil,Distrito Federal,Brasília,Aéreo,2.00,"Sim
"
13528913,2,20170216,Brasil,Distrito Federal,Brasília,20170216,Brasil,Maranhão,São Luís,Aéreo,0.00,"Não
"
13528914,2,20170217,Brasil,São Paulo,São Paulo,20170217,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Não
"
13528914,1,20170217,Brasil,Distrito Federal,Brasília,20170217,Brasil,São Paulo,São Paulo,Aéreo,0.00,"Sim
"
13528915,1,20170214,Brasil,Paraíba,João Pessoa,20170215,Brasil,Distrito Federal,Brasília,Aéreo,1.00,"Sim
"
13528915,2,20170215,Brasil,Distrito Federal,Brasília,20170216,Brasil,Paraíba,João Pessoa,Aéreo,1.00,"Não
"
13528923,2,20170224,Brasil,Pará,Belém,20170225,Brasil,Roraima,Boa Vista,Aéreo,1.00,"Não
"
13528923,1,20170220,Brasil,Roraima,Boa Vista,20170224,Brasil,Pará,Belém,Aéreo,4.00,"Sim
"
13528928,1,20170214,Brasil,Paraíba,João Pessoa,20170216,Brasil,Distrito Federal,Brasília,Aéreo,2.00,"Sim
"
13528928,2,20170216,Brasil,Distrito Federal,Brasília,20170217,Brasil,Paraíba,João Pessoa,Aéreo,1.00,"Não
"
13528931,3,20170210,Brasil,Bahia,Feira de Santana,20170210,Brasil,Bahia,Salvador,Veículo Oficial,0.00,"Não
"
13528931,2,20170205,Brasil,Bahia,Salvador,20170210,Brasil,Bahia,Feira de Santana,Veículo Oficial,5.00,"Sim
"
13528931,1,20170205,Brasil,Bahia,Ilhéus,20170205,Brasil,Bahia,Salvador,Aéreo,0.00,"Não
"
13528931,4,20170210,Brasil,Bahia,Salvador,20170210,Brasil,Bahia,Ilhéus,Aéreo,0.00,"Não
"
13528940,2,20170316,Brasil,Espírito Santo,Vitória,20170316,Brasil,Pernambuco,Recife,Aéreo,0.00,"Não
"
13528940,1,20170312,Brasil,Pernambuco,Recife,20170316,Brasil,Espírito Santo,Vitória,Aéreo,0.00,"Sim
"
13528942,1,20170213,Brasil,Pará,Belém,20170224,Brasil,Distrito Federal,Brasília,Aéreo,11.00,"Sim
"
13528942,2,20170224,Brasil,Distrito Federal,Brasília,20170224,Brasil,Pará,Belém,Aéreo,0.00,"Não
"
13528947,2,20170216,Brasil,Distrito Federal,Brasília,20170216,Brasil,Santa Catarina,Florianópolis,Aéreo,0.00,"Não
"
13528947,1,20170214,Brasil,Santa Catarina,Florianópolis,20170216,Brasil,Distrito Federal,Brasília,Aéreo,2.00,"Sim
"
13528949,1,20170207,Brasil,Distrito Federal,Brasília,20170209,Brasil,Sergipe,Aracaju,Aéreo,2.00,"Sim
"
13528949,2,20170209,Brasil,Sergipe,Aracaju,20170209,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Não
"
13528951,2,20170216,Brasil,Distrito Federal,Brasília,20170216,Brasil,Rio de Janeiro,Rio de Janeiro,Aéreo,0.00,"Não
"
13528951,1,20170212,Brasil,Rio de Janeiro,Rio de Janeiro,20170216,Brasil,Distrito Federal,Brasília,Aéreo,4.00,"Sim
"
13528953,1,20170220,Brasil,Distrito Federal,Brasília,20170221,Brasil,Rio de Janeiro,Rio de Janeiro,Aéreo,1.00,"Sim
"
13528953,2,20170221,Brasil,Rio de Janeiro,Rio de Janeiro,20170221,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Não
"
13528957,1,20170214,Brasil,Paraíba,João Pessoa,20170216,Brasil,Distrito Federal,Brasília,Aéreo,2.00,"Sim
"
13528957,2,20170216,Brasil,Distrito Federal,Brasília,20170217,Brasil,Paraíba,João Pessoa,Aéreo,1.00,"Não
"
13528958,2,20170320,Brasil,Distrito Federal,Brasília,20170320,Bolívia,,Santa Cruz de la Sierra,Aéreo,0.00,"Não
"
13528958,1,20170204,Bolívia,,Santa Cruz de la Sierra,20170320,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Não
"
13528967,2,20170210,Brasil,Paraíba,João Pessoa,20170210,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Não
"
13528967,1,20170206,Brasil,Distrito Federal,Brasília,20170210,Brasil,Paraíba,João Pessoa,Aéreo,4.00,"Sim
"
13528974,1,20170214,Brasil,Maranhão,São Luís,20170216,Brasil,Distrito Federal,Brasília,Aéreo,2.00,"Sim
"
13528974,2,20170216,Brasil,Distrito Federal,Brasília,20170216,Brasil,Maranhão,São Luís,Aéreo,0.00,"Não
"
13528975,3,20170223,Brasil,Minas Gerais,Belo Horizonte,20170223,Brasil,Minas Gerais,Viçosa,Rodoviário,0.00,"Não
"
13528975,1,20170219,Brasil,Distrito Federal,Brasília,20170223,Brasil,Rio de Janeiro,Rio de Janeiro,Aéreo,4.00,"Sim
"
13528975,2,20170223,Brasil,Rio de Janeiro,Rio de Janeiro,20170223,Brasil,Minas Gerais,Belo Horizonte,Aéreo,0.00,"Não
"
13528978,1,20170301,Brasil,Minas Gerais,Belo Horizonte,20170301,Brasil,Bahia,Salvador,Aéreo,0.00,"Não
"
13528978,2,20170301,Brasil,Bahia,Salvador,20170304,Brasil,Bahia,Alagoinhas,Rodoviário,3.00,"Sim
"
13528978,3,20170304,Brasil,Bahia,Alagoinhas,20170304,Brasil,Bahia,Salvador,Rodoviário,0.00,"Não
"
13528978,4,20170304,Brasil,Bahia,Salvador,20170304,Brasil,Minas Gerais,Belo Horizonte,Aéreo,0.00,"Não
"
13528979,1,20170215,Brasil,São Paulo,São Paulo,20170217,São Tomé e Príncipe,,São Tomé,Aéreo,0.00,"Sim
"
13528986,1,20170220,Brasil,Rio Grande do Sul,Porto Alegre,20170223,Brasil,São Paulo,São Paulo,Aéreo,3.00,"Sim
"
13528986,2,20170223,Brasil,São Paulo,São Paulo,20170223,Brasil,Rio Grande do Sul,Porto Alegre,Aéreo,0.00,"Não
"
13528990,1,20170212,Suíça,,Genebra,20170218,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Sim
"
13528991,1,20170214,Brasil,Pernambuco,Recife,20170216,Brasil,Distrito Federal,Brasília,Aéreo,2.00,"Sim
"
13528991,2,20170216,Brasil,Distrito Federal,Brasília,20170216,Brasil,Pernambuco,Recife,Aéreo,0.00,"Não
"
13528996,1,20170206,Brasil,São Paulo,Campinas,20170211,Brasil,Distrito Federal,Brasília,Aéreo,5.00,"Sim
"
13528996,2,20170211,Brasil,Distrito Federal,Brasília,20170211,Brasil,São Paulo,Campinas,Aéreo,0.00,"Não
"
13528999,2,20170205,Brasil,Pernambuco,Recife,20170205,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Não
"
13528999,1,20170203,Brasil,Distrito Federal,Brasília,20170205,Brasil,Pernambuco,Recife,Aéreo,2.00,"Sim
"
13529000,2,20170216,Brasil,Distrito Federal,Brasília,20170216,Brasil,Santa Catarina,Florianópolis,Aéreo,0.00,"Não
"
13529000,1,20170214,Brasil,Santa Catarina,Florianópolis,20170216,Brasil,Distrito Federal,Brasília,Aéreo,2.00,"Sim
"
13529004,2,20170211,Brasil,Rio Grande do Sul,Porto Alegre,20170211,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Não
"
13529004,1,20170207,Brasil,Distrito Federal,Brasília,20170211,Brasil,Rio Grande do Sul,Porto Alegre,Aéreo,4.00,"Sim
"
13529007,1,20170214,Brasil,Amapá,Macapá,20170216,Brasil,Distrito Federal,Brasília,Aéreo,2.00,"Sim
"
13529007,2,20170216,Brasil,Distrito Federal,Brasília,20170216,Brasil,Amapá,Macapá,Aéreo,0.00,"Não
"
13529011,1,20170214,Brasil,Minas Gerais,Belo Horizonte,20170216,Brasil,Distrito Federal,Brasília,Aéreo,2.00,"Sim
"
13529011,2,20170216,Brasil,Distrito Federal,Brasília,20170216,Brasil,Minas Gerais,Belo Horizonte,Aéreo,0.00,"Não
"
13529013,2,20170217,Brasil,São Paulo,São José dos Campos,20170217,Brasil,Rio de Janeiro,Rio de Janeiro,Aéreo,0.00,"Não
"
13529013,1,20170213,Brasil,Rio de Janeiro,Rio de Janeiro,20170217,Brasil,São Paulo,São José dos Campos,Aéreo,4.00,"Sim
"
13529017,1,20170208,Brasil,Distrito Federal,Brasília,20170211,Brasil,Piauí,Teresina,Veículo Oficial,3.00,"Sim
"
13529017,2,20170211,Brasil,Piauí,Teresina,20170211,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Não
"
13529020,1,20170214,Brasil,Piauí,Teresina,20170216,Brasil,Distrito Federal,Brasília,Aéreo,2.00,"Sim
"
13529020,2,20170216,Brasil,Distrito Federal,Brasília,20170216,Brasil,Piauí,Teresina,Aéreo,0.00,"Não
"
13529021,2,20170222,Brasil,Paraná,Curitiba,20170222,Brasil,Rio de Janeiro,Rio de Janeiro,Aéreo,0.00,"Não
"
13529021,1,20170220,Brasil,Rio de Janeiro,Rio de Janeiro,20170222,Brasil,Paraná,Curitiba,Aéreo,2.00,"Sim
"
13529026,1,20170213,Brasil,Rio Grande do Sul,Porto Alegre,20170215,Brasil,Distrito Federal,Brasília,Aéreo,2.00,"Sim
"
13529026,2,20170215,Brasil,Distrito Federal,Brasília,20170215,Brasil,Rio Grande do Sul,Porto Alegre,Aéreo,0.00,"Não
"
13529031,2,20170204,Brasil,Acre,Rio Branco,20170204,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Não
"
13529031,1,20170203,Brasil,Distrito Federal,Brasília,20170204,Brasil,Acre,Rio Branco,Aéreo,1.00,"Sim
"
13529034,1,20170215,Brasil,Distrito Federal,Brasília,20170217,Brasil,Rio de Janeiro,Rio de Janeiro,Aéreo,2.00,"Sim
"
13529034,2,20170217,Brasil,Rio de Janeiro,Rio de Janeiro,20170217,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Não
"
13529036,2,20170220,Brasil,Paraíba,João Pessoa,20170220,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Não
"
13529036,1,20170217,Brasil,Distrito Federal,Brasília,20170220,Brasil,Paraíba,João Pessoa,Aéreo,3.00,"Sim
"
13529037,3,20170304,Brasil,Santa Catarina,Itapiranga,20170304,Brasil,Santa Catarina,Chapecó,Rodoviário,0.00,"Não
"
13529037,4,20170304,Brasil,Santa Catarina,Chapecó,20170304,Brasil,Paraíba,João Pessoa,Aéreo,0.00,"Não
"
13529037,2,20170301,Brasil,Santa Catarina,Chapecó,20170304,Brasil,Santa Catarina,Itapiranga,Rodoviário,3.00,"Sim
"
13529037,1,20170301,Brasil,Paraíba,João Pessoa,20170301,Brasil,Santa Catarina,Chapecó,Aéreo,0.00,"Não
"
13529047,2,20170211,Brasil,Maranhão,São Luís,20170211,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Não
"
13529047,1,20170208,Brasil,Distrito Federal,Brasília,20170211,Brasil,Maranhão,São Luís,Aéreo,3.00,"Sim
"
13529053,2,20170130,Brasil,Alagoas,Maceió,20170130,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Não
"
13529053,1,20170127,Brasil,Distrito Federal,Brasília,20170130,Brasil,Alagoas,Maceió,Aéreo,0.00,"Sim
"
13529054,2,20170216,Brasil,Distrito Federal,Brasília,20170216,Brasil,Rio de Janeiro,Rio de Janeiro,Aéreo,0.00,"Não
"
13529054,1,20170214,Brasil,Rio de Janeiro,Rio de Janeiro,20170216,Brasil,Distrito Federal,Brasília,Aéreo,2.00,"Sim
"
13529059,2,20170211,Brasil,Maranhão,São Luís,20170211,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Não
"
13529059,1,20170209,Brasil,Distrito Federal,Brasília,20170211,Brasil,Maranhão,São Luís,Aéreo,2.00,"Sim
"
13529062,4,20170228,Brasil,São Paulo,São Paulo,20170301,República Democrática do Congo,,Kinshasa,Aéreo,0.00,"Não
"
13529062,2,20170219,Brasil,São Paulo,São Paulo,20170227,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Sim
"
13529062,1,20170218,República Democrática do Congo,,Kinshasa,20170219,Brasil,São Paulo,São Paulo,Aéreo,0.00,"Sim
"
13529062,3,20170227,Brasil,Distrito Federal,Brasília,20170228,Brasil,São Paulo,São Paulo,Aéreo,0.00,"Sim
"
13529070,2,20170223,Brasil,Maranhão,São Luís,20170223,Brasil,Rio de Janeiro,Rio de Janeiro,Aéreo,0.00,"Não
"
13529070,1,20170220,Brasil,Rio de Janeiro,Rio de Janeiro,20170223,Brasil,Maranhão,São Luís,Aéreo,3.00,"Sim
"
13529072,1,20170214,Brasil,São Paulo,São Paulo,20170216,Brasil,Distrito Federal,Brasília,Aéreo,2.00,"Sim
"
13529072,2,20170216,Brasil,Distrito Federal,Brasília,20170216,Brasil,São Paulo,São Paulo,Aéreo,0.00,"Não
"
13529073,1,20170208,Brasil,Distrito Federal,Brasília,20170211,Brasil,Sergipe,Aracaju,Aéreo,3.00,"Sim
"
13529073,2,20170211,Brasil,Sergipe,Aracaju,20170211,Brasil,Distrito Federal,Brasília,Aéreo,0.00,"Não
"
13529075,4,20170224,Brasil,Distrito Federal,Brasília,20170301,Brasil,Paraná,Curitiba,Rodoviário,0.00,"Não
"
13529075,10,20170619,Brasil,Distrito Federal,Brasília,20170619,Brasil,Paraná,Curitiba,Rodoviário,0.00,"Não
"
13529075,8,20170502,Brasil,Distrito Federal,Brasília,20170520,Brasil,Paraná,Curitiba,Rodoviário,0.00,"Não
"
13529075,2,20170212,Brasil,Distrito Federal,Brasília,20170216,Brasil,Rio de Janeiro,Rio de Janeiro,Rodoviário,4.00,"Não
"
13529075,3,20170216,Brasil,Rio de Janeiro,Rio de Janeiro,20170224,Brasil,Distrito Federal,Brasília,Rodoviário,8.00,"Sim
"
13529075,7,20170317,Brasil,São Paulo,São Paulo,20170502,Brasil,Distrito Federal,Brasília,Aéreo,46.00,"Sim
"
13529075,6,20170313,Brasil,Distrito Federal,Brasília,20170317,Brasil,São Paulo,São Paulo,Aéreo,4.00,"Sim
"
