Identificador do processo de viagem,CÛdigo do Ûrg„o superior,Nome do Ûrg„o superior,Codigo do Ûrg„o pagador,Nome do Ûrgao pagador,CÛdigo da unidade gestora pagadora,Nome da unidade gestora pagadora,Tipo de pagamento,Valor
13527437,26000,MINISTERIO DA EDUCACAO,26406,"INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO",158151,"INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO",PASSAGEM                      ,367
13527439,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,DI¡RIAS                       ,714
13527439,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,614
13527449,51000,MINISTERIO DO ESPORTE,51000,MINISTERIO DO ESPORTE - UNIDADES COM VÕNCULO ,180002,DEPARTAMENTO DE GEST√O INTERNA,PASSAGEM                      ,731
13527457,26000,MINISTERIO DA EDUCACAO,26000,MINISTERIO DA EDUCACAO - UNIDADES COM VÕNCULO,150002,SUBSECRETARIA DE ASSUNTOS ADMINISTRATIVOS/MEC,PASSAGEM                      ,774
13527461,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,541
13527461,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,539
13527464,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,322
13527465,-1,Sigiloso,-1,,-11,Sigilosa,PASSAGEM                      ,414
13527473,26000,MINISTERIO DA EDUCACAO,26271,FUNDACAO UNIVERSIDADE DE BRASILIA,154079,CENTRO DE SEL.E DE PROMOÁ„O DE EVENTOS,PASSAGEM                      ,950
13527480,20000,PRESIDENCIA DA REPUBLICA,24208,INSTITUTO NAC.DE TECNOLOGIA DA INFORMACAO-ITI,243001,INSTITUTO NAC.DE TECNOLOGIA DA INFORMACAO ITI,DI¡RIAS                       ,1061
13527480,20000,PRESIDENCIA DA REPUBLICA,24208,INSTITUTO NAC.DE TECNOLOGIA DA INFORMACAO-ITI,243001,INSTITUTO NAC.DE TECNOLOGIA DA INFORMACAO ITI,PASSAGEM                      ,428
13527482,20000,PRESIDENCIA DA REPUBLICA,20101,PRESIDENCIA DA REPUBLICA,110382,SECRETARIA DO CONS.DE DESENV.ECON.E SOCIAL,DI¡RIAS                       ,255
13527482,20000,PRESIDENCIA DA REPUBLICA,20101,PRESIDENCIA DA REPUBLICA,110001,SECRETARIA DE ADMINISTRACAO/PR,PASSAGEM                      ,414
13527486,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,DI¡RIAS                       ,734
13527486,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,1170
13527487,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,822
13527489,39000,"MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL",62201,AGENCIA NACIONAL DE AVIACAO CIVIL,113217,REPRESENTA«√O REGIONAL S√O PAULO_- ANAC,PASSAGEM                      ,742
13527489,39000,"MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL",62201,AGENCIA NACIONAL DE AVIACAO CIVIL,113217,REPRESENTA«√O REGIONAL S√O PAULO_- ANAC,PASSAGEM                      ,594
13527491,30000,MINISTERIO DA JUSTICA,30911,FUNDO NACIONAL DE SEGURANCA PUBLICA,200331,SECRETARIA NACIONAL DE SEGURANCA PUBLICA,DI¡RIAS                       ,3174
13527491,30000,MINISTERIO DA JUSTICA,30911,FUNDO NACIONAL DE SEGURANCA PUBLICA,200331,SECRETARIA NACIONAL DE SEGURANCA PUBLICA,DI¡RIAS                       ,1008
13527491,30000,MINISTERIO DA JUSTICA,30911,FUNDO NACIONAL DE SEGURANCA PUBLICA,200331,SECRETARIA NACIONAL DE SEGURANCA PUBLICA,DI¡RIAS                       ,2354
13527491,30000,MINISTERIO DA JUSTICA,30911,FUNDO NACIONAL DE SEGURANCA PUBLICA,200331,SECRETARIA NACIONAL DE SEGURANCA PUBLICA,DI¡RIAS                       ,3009
13527491,30000,MINISTERIO DA JUSTICA,30911,FUNDO NACIONAL DE SEGURANCA PUBLICA,200331,SECRETARIA NACIONAL DE SEGURANCA PUBLICA,DI¡RIAS                       ,3221
13527491,30000,MINISTERIO DA JUSTICA,30911,FUNDO NACIONAL DE SEGURANCA PUBLICA,200331,SECRETARIA NACIONAL DE SEGURANCA PUBLICA,DI¡RIAS                       ,336
13527497,40000,MINISTERIO DO TRABALHO,40000,MINISTERIO DO TRABALHO - UNIDADES COM VÕNCULO,400056,SECRETARIA DE INSPE«√O DO TRABALHO - SIT,PASSAGEM                      ,1182
13527497,40000,MINISTERIO DO TRABALHO,40000,MINISTERIO DO TRABALHO - UNIDADES COM VÕNCULO,400056,SECRETARIA DE INSPE«√O DO TRABALHO - SIT,DI¡RIAS                       ,1801
13527499,26000,MINISTERIO DA EDUCACAO,26405,"INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA",158133,"INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA",DI¡RIAS                       ,702
13527503,29000,DEFENSORIA PUBLICA DA UNIAO,29000,DEFENSORIA PUBLICA DA UNIAO - UNIDADES COM VÕ,290002,DPU-SECRETARIA DE EXECU«√O OR«AM. FINANCEIRA,DI¡RIAS                       ,2839
13527503,29000,DEFENSORIA PUBLICA DA UNIAO,29000,DEFENSORIA PUBLICA DA UNIAO - UNIDADES COM VÕ,290002,DPU-SECRETARIA DE EXECU«√O OR«AM. FINANCEIRA,PASSAGEM                      ,359
13527505,26000,MINISTERIO DA EDUCACAO,26271,FUNDACAO UNIVERSIDADE DE BRASILIA,154079,CENTRO DE SEL.E DE PROMOÁ„O DE EVENTOS,DI¡RIAS                       ,574
13527505,26000,MINISTERIO DA EDUCACAO,26271,FUNDACAO UNIVERSIDADE DE BRASILIA,154079,CENTRO DE SEL.E DE PROMOÁ„O DE EVENTOS,PASSAGEM                      ,891
13527506,26000,MINISTERIO DA EDUCACAO,26238,UNIVERSIDADE FEDERAL DE MINAS GERAIS,153285,FACULDADE DE EDUCACAO/UFMG,PASSAGEM                      ,297
13527508,53000,MINISTERIO DA INTEGRACAO NACIONAL,53207,SUPERINT. DE DESENVOLVIMENTO DO CENTRO-OESTE,533018,SUPERINT. DO DESENVOLVIMENTO DO CENTRO-OESTE,PASSAGEM                      ,839
13527512,26000,MINISTERIO DA EDUCACAO,26000,MINISTERIO DA EDUCACAO - UNIDADES COM VÕNCULO,150002,SUBSECRETARIA DE ASSUNTOS ADMINISTRATIVOS/MEC,PASSAGEM                      ,745
13527515,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,DI¡RIAS                       ,389
13527517,32000,MINISTERIO DE MINAS E ENERGIA,32205,AGENCIA NACIONAL DO PETROLEO,323031,ESCRITORIO CENTRAL DA ANP,PASSAGEM                      ,401
13527517,32000,MINISTERIO DE MINAS E ENERGIA,32205,AGENCIA NACIONAL DO PETROLEO,323031,ESCRITORIO CENTRAL DA ANP,DI¡RIAS                       ,1889
13527518,39000,"MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL",39252,DEPTO. NAC. DE INFRA-ESTRUTURA DE TRANSPORTES,393003,DEPART.NAC.INFRA ESTRUTURA TRANSPORTES.,PASSAGEM                      ,299
13527518,39000,"MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL",39252,DEPTO. NAC. DE INFRA-ESTRUTURA DE TRANSPORTES,393003,DEPART.NAC.INFRA ESTRUTURA TRANSPORTES.,PASSAGEM                      ,299
13527523,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,1414
13527523,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,DI¡RIAS                       ,797
13527526,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,337
13527528,20000,PRESIDENCIA DA REPUBLICA,20101,PRESIDENCIA DA REPUBLICA,110001,SECRETARIA DE ADMINISTRACAO/PR,DI¡RIAS                       ,339
13527536,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,DI¡RIAS                       ,389
13527542,32000,MINISTERIO DE MINAS E ENERGIA,32205,AGENCIA NACIONAL DO PETROLEO,323031,ESCRITORIO CENTRAL DA ANP,PASSAGEM                      ,909
13527542,32000,MINISTERIO DE MINAS E ENERGIA,32205,AGENCIA NACIONAL DO PETROLEO,323031,ESCRITORIO CENTRAL DA ANP,DI¡RIAS                       ,208
13527544,-1,Sigiloso,-1,,-11,Sigilosa,PASSAGEM                      ,761
13527546,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,DI¡RIAS                       ,431
13527546,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,362
13527549,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,DI¡RIAS                       ,652
13527552,26000,MINISTERIO DA EDUCACAO,26258,UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA,153019,UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA,DI¡RIAS                       ,666
13527572,26000,MINISTERIO DA EDUCACAO,26000,MINISTERIO DA EDUCACAO - UNIDADES COM VÕNCULO,150002,SUBSECRETARIA DE ASSUNTOS ADMINISTRATIVOS/MEC,PASSAGEM                      ,1093
13527573,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,541
13527573,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,204
13527578,40000,MINISTERIO DO TRABALHO,40000,MINISTERIO DO TRABALHO - UNIDADES COM VÕNCULO,400056,SECRETARIA DE INSPE«√O DO TRABALHO - SIT,PASSAGEM                      ,1182
13527578,40000,MINISTERIO DO TRABALHO,40000,MINISTERIO DO TRABALHO - UNIDADES COM VÕNCULO,400056,SECRETARIA DE INSPE«√O DO TRABALHO - SIT,PASSAGEM                      ,539
13527581,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO",22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO ",130007,SECRETARIA DE DEFESA AGROPECUARIA/MAPA,PASSAGEM                      ,1289
13527583,55000,MINISTERIO DO DESENVOLVIMENTO SOCIAL,37202,INSTITUTO NACIONAL DO SEGURO SOCIAL,512006,COORDENA«√O DE EXECU«√O OR«AMENT¡RIA E FINANC,DI¡RIAS                       ,840
13527585,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,972
13527585,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,848
13527587,26000,MINISTERIO DA EDUCACAO,26279,FUNDACAO UNIVERSIDADE FEDERAL DO PIAUI,154048,FUNDA«√O UNIVERSIDADE FEDERAL DO PIAUI,DI¡RIAS                       ,705
13527587,26000,MINISTERIO DA EDUCACAO,26279,FUNDACAO UNIVERSIDADE FEDERAL DO PIAUI,154048,FUNDA«√O UNIVERSIDADE FEDERAL DO PIAUI,PASSAGEM                      ,821
13527593,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,255
13527595,26000,MINISTERIO DA EDUCACAO,26000,MINISTERIO DA EDUCACAO - UNIDADES COM VÕNCULO,150002,SUBSECRETARIA DE ASSUNTOS ADMINISTRATIVOS/MEC,PASSAGEM                      ,493
13527601,20000,PRESIDENCIA DA REPUBLICA,22201,INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA,373083,DIV.EXECUTIVA DE FINANCAS-DAF.2 INCRA-SEDE/DF,PASSAGEM                      ,681
13527610,-1,Sigiloso,-1,,-11,Sigilosa,PASSAGEM                      ,802
13527616,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,DI¡RIAS                       ,431
13527616,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,512
13527618,20000,PRESIDENCIA DA REPUBLICA,20101,PRESIDENCIA DA REPUBLICA,110001,SECRETARIA DE ADMINISTRACAO/PR,PASSAGEM                      ,414
13527618,20000,PRESIDENCIA DA REPUBLICA,20101,PRESIDENCIA DA REPUBLICA,110001,SECRETARIA DE ADMINISTRACAO/PR,PASSAGEM                      ,1081
13527619,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,1416
13527620,26000,MINISTERIO DA EDUCACAO,26245,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,153115,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,DI¡RIAS                       ,1464
13527620,26000,MINISTERIO DA EDUCACAO,26245,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,153115,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,PASSAGEM                      ,543
13527621,28000,"MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS",30203,INSTIT.NAC. DE METROLOG. QUALID. E TECNOLOGIA,183023,INSTITUTO NAC.DE METROLOG. QUALID. E TECNOLOG,DI¡RIAS                       ,360
13527626,-1,Sigiloso,-1,,-11,Sigilosa,PASSAGEM                      ,428
13527626,-1,Sigiloso,-1,,-11,Sigilosa,PASSAGEM                      ,414
13527631,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO",22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO ",130007,SECRETARIA DE DEFESA AGROPECUARIA/MAPA,DI¡RIAS                       ,879
13527632,26000,MINISTERIO DA EDUCACAO,26271,FUNDACAO UNIVERSIDADE DE BRASILIA,154040,FUNDACAO UNIVERSIDADE DE BRASILIA - FUB,DI¡RIAS                       ,964
13527632,26000,MINISTERIO DA EDUCACAO,26271,FUNDACAO UNIVERSIDADE DE BRASILIA,154040,FUNDACAO UNIVERSIDADE DE BRASILIA - FUB,PASSAGEM                      ,779
13527633,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,1232
13527633,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,223
13527637,39000,"MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL",39250,AGENCIA NACIONAL DE TRANSPORTES TERRESTRES,393001,AGENCIA NACIONAL DE TRANSPORTES TERRESTRES,PASSAGEM                      ,1014
13527644,-1,Sigiloso,-1,,-11,Sigilosa,PASSAGEM                      ,761
13527649,55000,MINISTERIO DO DESENVOLVIMENTO SOCIAL,37202,INSTITUTO NACIONAL DO SEGURO SOCIAL,512006,COORDENA«√O DE EXECU«√O OR«AMENT¡RIA E FINANC,PASSAGEM                      ,371
13527652,-1,Sigiloso,-1,,-11,Sigilosa,PASSAGEM                      ,761
13527654,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,487
13527658,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,DI¡RIAS                       ,386
13527660,-1,Sigiloso,-1,,-11,Sigilosa,DI¡RIAS                       ,1011
13527661,20000,PRESIDENCIA DA REPUBLICA,24208,INSTITUTO NAC.DE TECNOLOGIA DA INFORMACAO-ITI,243001,INSTITUTO NAC.DE TECNOLOGIA DA INFORMACAO ITI,PASSAGEM                      ,428
13527663,26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA",158148,"INST. FED. DE EDUC.,CIENC. E TEC. DE RONDONIA",PASSAGEM                      ,1294
13527665,-1,Sigiloso,-1,,-11,Sigilosa,DI¡RIAS                       ,734
13527665,-1,Sigiloso,-1,,-11,Sigilosa,PASSAGEM                      ,875
13527666,53000,MINISTERIO DA INTEGRACAO NACIONAL,53000,MINISTERIO DA INTEGRACAO NACIONAL - UNIDADES ,530001,MI/SE/DGI/ADMINISTRACAO GERAL,DI¡RIAS                       ,1132
13527666,53000,MINISTERIO DA INTEGRACAO NACIONAL,53000,MINISTERIO DA INTEGRACAO NACIONAL - UNIDADES ,530001,MI/SE/DGI/ADMINISTRACAO GERAL,PASSAGEM                      ,1274
13527668,54000,MINISTERIO DO TURISMO,54000,MINISTERIO DO TURISMO - UNIDADES COM VÕNCULO ,540004,COORD. GERAL DE RECURSOS LOGISTICOS - CGRL,PASSAGEM                      ,1439
13527668,54000,MINISTERIO DO TURISMO,54000,MINISTERIO DO TURISMO - UNIDADES COM VÕNCULO ,540004,COORD. GERAL DE RECURSOS LOGISTICOS - CGRL,DI¡RIAS                       ,434
13527669,26000,MINISTERIO DA EDUCACAO,26235,UNIVERSIDADE FEDERAL DE GOIAS,153052,UNIVERSIDADE FEDERAL DE GOIAS,PASSAGEM                      ,252
13527670,28000,"MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS",28000,"MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS",280101,COORDENACAO-GERAL DE RECURSOS LOGISTICOS,PASSAGEM                      ,637
13527670,28000,"MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS",28000,"MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS",280101,COORDENACAO-GERAL DE RECURSOS LOGISTICOS,DI¡RIAS                       ,180
13527672,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO",22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO ",130022,"SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/CE",PASSAGEM                      ,1266
13527672,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO",22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO ",130022,"SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/CE",PASSAGEM                      ,346
13527674,55000,MINISTERIO DO DESENVOLVIMENTO SOCIAL,37202,INSTITUTO NACIONAL DO SEGURO SOCIAL,512006,COORDENA«√O DE EXECU«√O OR«AMENT¡RIA E FINANC,PASSAGEM                      ,371
13527678,-1,Sigiloso,-1,,-11,Sigilosa,PASSAGEM                      ,761
13527684,52000,MINISTERIO DA DEFESA,52111,COMANDO DA AERONAUTICA,120016,GRUPAMENTO DE APOIO DE S J CAMPOS,PASSAGEM                      ,535
13527686,39000,"MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL",39252,DEPTO. NAC. DE INFRA-ESTRUTURA DE TRANSPORTES,393003,DEPART.NAC.INFRA ESTRUTURA TRANSPORTES.,DI¡RIAS                       ,846
13527687,25000,MINISTERIO DA FAZENDA,33206,SUPERINT.NACIONAL DE PREVIDENCIA COMPLEMENTAR,333005,COORDENA«√O GERAL DE PATRIMONIO E LOGISTICA,PASSAGEM                      ,734
13527687,25000,MINISTERIO DA FAZENDA,33206,SUPERINT.NACIONAL DE PREVIDENCIA COMPLEMENTAR,333005,COORDENA«√O GERAL DE PATRIMONIO E LOGISTICA,DI¡RIAS                       ,455
13527689,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,487
13527689,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,DI¡RIAS                       ,652
13527690,20000,PRESIDENCIA DA REPUBLICA,64000,SECRETARIA DE DIREITOS HUMANOS,200016,SECRETARIA DE DIREITOS HUMANOS/PR,DI¡RIAS                       ,1301
13527691,44000,MINISTERIO DO MEIO AMBIENTE,44000,MINISTERIO DO MEIO AMBIENTE - UNIDADES COM VÕ,440116,UNIDADE DE PASSAGENS AEREAS,PASSAGEM                      ,1113
13527691,44000,MINISTERIO DO MEIO AMBIENTE,44000,MINISTERIO DO MEIO AMBIENTE - UNIDADES COM VÕ,440031,SECRET. DE MUDAN«AS DO CLIMA E FLORESTAS.,DI¡RIAS                       ,431
13527694,26000,MINISTERIO DA EDUCACAO,26275,FUNDACAO UNIVERSIDADE FEDERAL DO ACRE,154044,FUNDACAO UNIVERSIDADE FEDERAL DO ACRE,DI¡RIAS                       ,354
13527697,30000,MINISTERIO DA JUSTICA E SEGURANÁA PUBLICA,30000,MINISTERIO DA JUSTICA E SEGURANÁA PUBLICA - U,200005,COORDENACAO-GERAL DE LOGISTICA E CONTRATOS/MJ,PASSAGEM                      ,1061
13527697,30000,MINISTERIO DA JUSTICA E SEGURANÁA PUBLICA,30000,MINISTERIO DA JUSTICA E SEGURANÁA PUBLICA - U,200005,COORDENACAO-GERAL DE LOGISTICA E CONTRATOS/MJ,PASSAGEM                      ,653
13527701,25000,MINISTERIO DA FAZENDA,25000,MINISTERIO DA FAZENDA - UNIDADES COM VÕNCULO ,170078,SUPERINTENDENCIA REGIONAL DA RFB NA 5A RF,PASSAGEM                      ,349
13527701,25000,MINISTERIO DA FAZENDA,25000,MINISTERIO DA FAZENDA - UNIDADES COM VÕNCULO ,170078,SUPERINTENDENCIA REGIONAL DA RFB NA 5A RF,DI¡RIAS                       ,946
13527702,26000,MINISTERIO DA EDUCACAO,26232,UNIVERSIDADE FEDERAL DA BAHIA,153038,UNIVERSIDADE FEDERAL DA BAHIA,PASSAGEM                      ,769
13527703,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,631
13527703,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,DI¡RIAS                       ,808
13527708,26000,MINISTERIO DA EDUCACAO,26000,MINISTERIO DA EDUCACAO - UNIDADES COM VÕNCULO,150002,SUBSECRETARIA DE ASSUNTOS ADMINISTRATIVOS/MEC,PASSAGEM                      ,559
13527711,20000,PRESIDENCIA DA REPUBLICA,20129,SEC.ESPEC.DE AGRIC.FAMIL.E DO DESENV.AGRARIO,110703,SUBSECRETARIA DE PLANEJAMENTO E GEST√O,PASSAGEM                      ,566
13527711,20000,PRESIDENCIA DA REPUBLICA,20129,SEC.ESPEC.DE AGRIC.FAMIL.E DO DESENV.AGRARIO,110703,SUBSECRETARIA DE PLANEJAMENTO E GEST√O,DI¡RIAS                       ,455
13527718,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,564
13527729,32000,MINISTERIO DE MINAS E ENERGIA,32205,AGENCIA NACIONAL DO PETROLEO,323031,ESCRITORIO CENTRAL DA ANP,DI¡RIAS                       ,234
13527729,32000,MINISTERIO DE MINAS E ENERGIA,32205,AGENCIA NACIONAL DO PETROLEO,323031,ESCRITORIO CENTRAL DA ANP,PASSAGEM                      ,556
13527732,55000,MINISTERIO DO DESENVOLVIMENTO SOCIAL,37202,INSTITUTO NACIONAL DO SEGURO SOCIAL,512006,COORDENA«√O DE EXECU«√O OR«AMENT¡RIA E FINANC,PASSAGEM                      ,371
13527744,36000,MINISTERIO DA SAUDE,36000,MINISTERIO DA SAUDE - UNIDADES COM VÕNCULO DI,250110,COORDENACAO-GERAL DE MATERIAL E PATRIMONIO,PASSAGEM                      ,1158
13527746,36000,MINISTERIO DA SAUDE,36000,MINISTERIO DA SAUDE - UNIDADES COM VÕNCULO DI,250110,COORDENACAO-GERAL DE MATERIAL E PATRIMONIO,ServiÁo correlato: seguro     ,61
13527758,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,513
13527758,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,DI¡RIAS                       ,808
13527761,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,DI¡RIAS                       ,891
13527761,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,1357
13527766,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,1135
